0:0:0:0:0:0:0:1 - - [03/Feb/2019:19:11:00 +0530] "GET /spring-mvc-demo/student/showForm HTTP/1.1" 200 1270
0:0:0:0:0:0:0:1 - - [03/Feb/2019:19:11:09 +0530] "POST /spring-mvc-demo/student/processForm HTTP/1.1" 200 335
0:0:0:0:0:0:0:1 - - [03/Feb/2019:19:14:27 +0530] "GET /spring-mvc-demo/ HTTP/1.1" 200 558
0:0:0:0:0:0:0:1 - - [03/Feb/2019:19:14:29 +0530] "GET /spring-mvc-demo/student/showForm HTTP/1.1" 200 1788
0:0:0:0:0:0:0:1 - - [03/Feb/2019:19:14:51 +0530] "POST /spring-mvc-demo/student/processForm HTTP/1.1" 200 473
0:0:0:0:0:0:0:1 - - [03/Feb/2019:19:16:08 +0530] "GET /spring-mvc-demo/ HTTP/1.1" 200 558
0:0:0:0:0:0:0:1 - - [03/Feb/2019:19:16:09 +0530] "GET /spring-mvc-demo/resources/images/spring-logo.png HTTP/1.1" 200 3252
0:0:0:0:0:0:0:1 - - [03/Feb/2019:19:16:09 +0530] "GET /spring-mvc-demo/resources/css/styles.css HTTP/1.1" 200 155
0:0:0:0:0:0:0:1 - - [03/Feb/2019:19:16:09 +0530] "GET /spring-mvc-demo/resources/js/simple-test.js HTTP/1.1" 200 69
0:0:0:0:0:0:0:1 - - [03/Feb/2019:19:16:09 +0530] "GET /favicon.ico HTTP/1.1" 404 1085
0:0:0:0:0:0:0:1 - - [03/Feb/2019:19:16:10 +0530] "GET /spring-mvc-demo/student/showForm HTTP/1.1" 200 1788
0:0:0:0:0:0:0:1 - - [03/Feb/2019:19:16:18 +0530] "POST /spring-mvc-demo/student/processForm HTTP/1.1" 200 473
0:0:0:0:0:0:0:1 - - [03/Feb/2019:19:17:33 +0530] "GET /spring-mvc-demo HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [03/Feb/2019:19:17:33 +0530] "GET /spring-mvc-demo/ HTTP/1.1" 200 558
0:0:0:0:0:0:0:1 - - [03/Feb/2019:19:17:36 +0530] "GET /spring-mvc-demo/student/showForm HTTP/1.1" 200 1855
0:0:0:0:0:0:0:1 - - [03/Feb/2019:19:17:56 +0530] "GET /spring-mvc-demo/ HTTP/1.1" 200 558
0:0:0:0:0:0:0:1 - - [03/Feb/2019:19:17:56 +0530] "GET /spring-mvc-demo/resources/css/styles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Feb/2019:19:17:58 +0530] "GET /spring-mvc-demo/student/showForm HTTP/1.1" 200 1855
0:0:0:0:0:0:0:1 - - [03/Feb/2019:19:20:10 +0530] "GET /spring-mvc-demo/ HTTP/1.1" 200 558
0:0:0:0:0:0:0:1 - - [03/Feb/2019:19:20:12 +0530] "GET /spring-mvc-demo/student/showForm HTTP/1.1" 200 1871
0:0:0:0:0:0:0:1 - - [03/Feb/2019:19:20:34 +0530] "POST /spring-mvc-demo/student/processForm HTTP/1.1" 200 414
